strategy,run,iteration,infected,infected_nodes
betweenness,598,6,0,
betweenness,598,7,0,
betweenness,598,8,0,
betweenness,598,9,0,
random,599,0,4,"0,21,34,95"
random,599,1,1,73
random,599,2,0,
random,599,3,0,
random,599,4,0,
random,599,5,0,
random,599,6,0,
random,599,7,0,
random,599,8,0,
random,599,9,0,
degree,599,0,4,"41,45,63,87"
degree,599,1,1,6
degree,599,2,0,
degree,599,3,0,
degree,599,4,0,
degree,599,5,0,
degree,599,6,0,
degree,599,7,0,
degree,599,8,0,
degree,599,9,0,
betweenness,599,0,4,"44,64,65,78"
betweenness,599,1,0,
betweenness,599,2,0,
betweenness,599,3,0,
betweenness,599,4,0,
betweenness,599,5,0,
betweenness,599,6,0,
betweenness,599,7,0,
betweenness,599,8,0,
betweenness,599,9,0,
random,600,0,4,"22,38,53,66"
random,600,1,0,
random,600,2,0,
random,600,3,0,
random,600,4,0,
random,600,5,0,
random,600,6,0,
random,600,7,0,
random,600,8,0,
random,600,9,0,
degree,600,0,4,"9,33,46,52"
degree,600,1,0,
degree,600,2,0,
degree,600,3,0,
degree,600,4,0,
degree,600,5,0,
degree,600,6,0,
degree,600,7,0,
degree,600,8,0,
degree,600,9,0,
betweenness,600,0,4,"40,64,82,93"
betweenness,600,1,2,"14,92"
betweenness,600,2,0,
betweenness,600,3,0,
betweenness,600,4,0,
betweenness,600,5,0,
betweenness,600,6,0,
betweenness,600,7,0,
betweenness,600,8,0,
betweenness,600,9,0,
random,601,0,4,"12,13,36,94"
random,601,1,0,
random,601,2,0,
random,601,3,0,
random,601,4,0,
random,601,5,0,
random,601,6,0,
random,601,7,0,
random,601,8,0,
random,601,9,0,
degree,601,0,4,"56,64,65,89"
degree,601,1,1,97
degree,601,2,0,
degree,601,3,0,
degree,601,4,0,
degree,601,5,0,
degree,601,6,0,
degree,601,7,0,
degree,601,8,0,
degree,601,9,0,
betweenness,601,0,4,"39,57,71,97"
betweenness,601,1,1,17
betweenness,601,2,0,
betweenness,601,3,0,
betweenness,601,4,0,
betweenness,601,5,0,
betweenness,601,6,0,
betweenness,601,7,0,
betweenness,601,8,0,
betweenness,601,9,0,
random,602,0,4,"10,18,71,77"
random,602,1,1,32
random,602,2,0,
random,602,3,0,
random,602,4,0,
random,602,5,0,
random,602,6,0,
random,602,7,0,
random,602,8,0,
random,602,9,0,
degree,602,0,4,"4,15,47,57"
degree,602,1,2,"21,52"
degree,602,2,2,"9,62"
degree,602,3,0,
degree,602,4,0,
degree,602,5,0,
degree,602,6,0,
degree,602,7,0,
degree,602,8,0,
degree,602,9,0,
betweenness,602,0,4,"11,16,17,53"
betweenness,602,1,0,
betweenness,602,2,0,
betweenness,602,3,0,
betweenness,602,4,0,
betweenness,602,5,0,
betweenness,602,6,0,
betweenness,602,7,0,
betweenness,602,8,0,
betweenness,602,9,0,
random,603,0,4,"9,22,40,81"
random,603,1,3,"14,37,45"
random,603,2,2,"3,17"
random,603,3,0,
random,603,4,0,
random,603,5,0,
random,603,6,0,
random,603,7,0,
random,603,8,0,
random,603,9,0,
degree,603,0,4,"12,18,25,38"
degree,603,1,2,"27,48"
degree,603,2,0,
degree,603,3,0,
degree,603,4,0,
degree,603,5,0,
degree,603,6,0,
degree,603,7,0,
degree,603,8,0,
degree,603,9,0,
betweenness,603,0,4,"10,30,33,72"
betweenness,603,1,1,83
betweenness,603,2,0,
betweenness,603,3,0,
betweenness,603,4,0,
betweenness,603,5,0,
betweenness,603,6,0,
betweenness,603,7,0,
betweenness,603,8,0,
betweenness,603,9,0,
random,604,0,4,"13,33,41,96"
random,604,1,1,6
random,604,2,2,"12,73"
random,604,3,0,
random,604,4,0,
random,604,5,0,
random,604,6,0,
random,604,7,0,
random,604,8,0,
random,604,9,0,
degree,604,0,4,"23,48,51,99"
degree,604,1,0,
degree,604,2,0,
degree,604,3,0,
degree,604,4,0,
degree,604,5,0,
degree,604,6,0,
degree,604,7,0,
degree,604,8,0,
degree,604,9,0,
betweenness,604,0,4,"58,62,64,81"
betweenness,604,1,0,
betweenness,604,2,0,
betweenness,604,3,0,
betweenness,604,4,0,
betweenness,604,5,0,
betweenness,604,6,0,
betweenness,604,7,0,
betweenness,604,8,0,
betweenness,604,9,0,
random,605,0,4,"5,57,75,98"
random,605,1,2,"2,29"
random,605,2,1,79
random,605,3,0,
random,605,4,0,
random,605,5,0,
random,605,6,0,
random,605,7,0,
random,605,8,0,
random,605,9,0,
degree,605,0,4,"6,32,64,94"
degree,605,1,0,
degree,605,2,0,
degree,605,3,0,
degree,605,4,0,
degree,605,5,0,
degree,605,6,0,
degree,605,7,0,
degree,605,8,0,
degree,605,9,0,
betweenness,605,0,4,"42,62,89,90"
betweenness,605,1,0,
betweenness,605,2,0,
betweenness,605,3,0,
betweenness,605,4,0,
betweenness,605,5,0,
betweenness,605,6,0,
betweenness,605,7,0,
betweenness,605,8,0,
betweenness,605,9,0,
random,606,0,4,"1,8,19,75"
random,606,1,2,"49,92"
random,606,2,1,68
random,606,3,0,
random,606,4,0,
random,606,5,0,
random,606,6,0,
random,606,7,0,
random,606,8,0,
random,606,9,0,
degree,606,0,4,"22,48,49,68"
degree,606,1,1,57
degree,606,2,0,
degree,606,3,0,
degree,606,4,0,
degree,606,5,0,
degree,606,6,0,
degree,606,7,0,
degree,606,8,0,
degree,606,9,0,
betweenness,606,0,4,"2,42,50,60"
betweenness,606,1,2,"25,63"
betweenness,606,2,0,
betweenness,606,3,0,
betweenness,606,4,0,
betweenness,606,5,0,
betweenness,606,6,0,
betweenness,606,7,0,
betweenness,606,8,0,
betweenness,606,9,0,
random,607,0,4,"15,53,58,99"
random,607,1,0,
random,607,2,0,
random,607,3,0,
random,607,4,0,
random,607,5,0,
random,607,6,0,
random,607,7,0,
random,607,8,0,
random,607,9,0,
degree,607,0,4,"53,73,76,96"
degree,607,1,0,
degree,607,2,0,
degree,607,3,0,
degree,607,4,0,
degree,607,5,0,
degree,607,6,0,
degree,607,7,0,
degree,607,8,0,
degree,607,9,0,
betweenness,607,0,4,"58,59,61,99"
betweenness,607,1,0,
betweenness,607,2,0,
betweenness,607,3,0,
betweenness,607,4,0,
betweenness,607,5,0,
betweenness,607,6,0,
betweenness,607,7,0,
betweenness,607,8,0,
betweenness,607,9,0,
random,608,0,4,"19,63,77,97"
random,608,1,0,
random,608,2,0,
random,608,3,0,
random,608,4,0,
random,608,5,0,
random,608,6,0,
random,608,7,0,
random,608,8,0,
random,608,9,0,
degree,608,0,4,"18,83,94,99"
degree,608,1,0,
degree,608,2,0,
degree,608,3,0,
degree,608,4,0,
degree,608,5,0,
degree,608,6,0,
degree,608,7,0,
degree,608,8,0,
degree,608,9,0,
betweenness,608,0,4,"16,41,43,52"
betweenness,608,1,0,
betweenness,608,2,0,
betweenness,608,3,0,
betweenness,608,4,0,
betweenness,608,5,0,
betweenness,608,6,0,
betweenness,608,7,0,
betweenness,608,8,0,
betweenness,608,9,0,
random,609,0,4,"53,58,83,92"
random,609,1,2,"27,41"
random,609,2,3,"9,57,95"
random,609,3,0,
random,609,4,0,
random,609,5,0,
random,609,6,0,
random,609,7,0,
random,609,8,0,
random,609,9,0,
degree,609,0,4,"22,66,69,83"
degree,609,1,1,23
degree,609,2,0,
degree,609,3,0,
degree,609,4,0,
degree,609,5,0,
degree,609,6,0,
degree,609,7,0,
degree,609,8,0,
degree,609,9,0,
betweenness,609,0,4,"18,23,53,63"
betweenness,609,1,2,"13,21"
betweenness,609,2,0,
betweenness,609,3,0,
betweenness,609,4,0,
betweenness,609,5,0,
betweenness,609,6,0,
betweenness,609,7,0,
betweenness,609,8,0,
betweenness,609,9,0,
random,610,0,4,"0,41,42,67"
random,610,1,3,"1,29,73"
random,610,2,0,
random,610,3,0,
random,610,4,0,
random,610,5,0,
random,610,6,0,
random,610,7,0,
random,610,8,0,
random,610,9,0,
degree,610,0,4,"38,58,61,65"
degree,610,1,1,34
degree,610,2,1,33
degree,610,3,0,
degree,610,4,0,
degree,610,5,0,
degree,610,6,0,
degree,610,7,0,
degree,610,8,0,
degree,610,9,0,
betweenness,610,0,4,"19,45,63,80"
betweenness,610,1,0,
betweenness,610,2,0,
betweenness,610,3,0,
betweenness,610,4,0,
betweenness,610,5,0,
betweenness,610,6,0,
betweenness,610,7,0,
betweenness,610,8,0,
betweenness,610,9,0,
random,611,0,4,"8,15,49,97"
random,611,1,1,75
random,611,2,0,
random,611,3,0,
random,611,4,0,
random,611,5,0,
random,611,6,0,
random,611,7,0,
random,611,8,0,
random,611,9,0,
degree,611,0,4,"29,68,88,99"
degree,611,1,2,"8,38"
degree,611,2,0,
degree,611,3,0,
degree,611,4,0,
degree,611,5,0,
degree,611,6,0,
degree,611,7,0,
degree,611,8,0,
degree,611,9,0,
betweenness,611,0,4,"20,46,50,53"
betweenness,611,1,1,44
betweenness,611,2,0,
betweenness,611,3,0,
betweenness,611,4,0,
betweenness,611,5,0,
betweenness,611,6,0,
betweenness,611,7,0,
betweenness,611,8,0,
betweenness,611,9,0,
random,612,0,4,"10,24,38,57"
random,612,1,1,30
random,612,2,0,
random,612,3,0,
random,612,4,0,
random,612,5,0,
random,612,6,0,
random,612,7,0,
random,612,8,0,
random,612,9,0,
degree,612,0,4,"4,29,30,74"
degree,612,1,2,"19,81"
degree,612,2,0,
degree,612,3,0,
degree,612,4,0,
degree,612,5,0,
degree,612,6,0,
degree,612,7,0,
degree,612,8,0,
degree,612,9,0,
betweenness,612,0,4,"39,59,95,96"
betweenness,612,1,0,
betweenness,612,2,0,
betweenness,612,3,0,
betweenness,612,4,0,
betweenness,612,5,0,
betweenness,612,6,0,
betweenness,612,7,0,
betweenness,612,8,0,
betweenness,612,9,0,
random,613,0,4,"35,53,57,71"
random,613,1,2,"28,82"
random,613,2,1,0
random,613,3,3,"44,45,68"
random,613,4,1,17
random,613,5,1,39
random,613,6,0,
random,613,7,0,
random,613,8,0,
random,613,9,0,
degree,613,0,4,"36,42,68,90"
degree,613,1,1,91
degree,613,2,0,
degree,613,3,0,
degree,613,4,0,
degree,613,5,0,
degree,613,6,0,
degree,613,7,0,
degree,613,8,0,
degree,613,9,0,
betweenness,613,0,4,"21,53,55,81"
betweenness,613,1,0,
betweenness,613,2,0,
betweenness,613,3,0,
betweenness,613,4,0,
betweenness,613,5,0,
betweenness,613,6,0,
betweenness,613,7,0,
betweenness,613,8,0,
betweenness,613,9,0,
random,614,0,4,"19,30,50,99"
random,614,1,2,"42,78"
random,614,2,1,15
random,614,3,0,
random,614,4,0,
random,614,5,0,
random,614,6,0,
random,614,7,0,
random,614,8,0,
random,614,9,0,
degree,614,0,4,"19,36,46,76"
degree,614,1,0,
degree,614,2,0,
degree,614,3,0,
degree,614,4,0,
degree,614,5,0,
degree,614,6,0,
degree,614,7,0,
degree,614,8,0,
degree,614,9,0,
betweenness,614,0,4,"20,37,71,72"
betweenness,614,1,1,17
betweenness,614,2,1,38
betweenness,614,3,1,77
betweenness,614,4,0,
betweenness,614,5,0,
betweenness,614,6,0,
betweenness,614,7,0,
betweenness,614,8,0,
betweenness,614,9,0,
random,615,0,4,"11,18,52,56"
random,615,1,2,"5,58"
random,615,2,2,"1,78"
random,615,3,3,"16,31,42"
random,615,4,0,
random,615,5,0,
random,615,6,0,
random,615,7,0,
random,615,8,0,
random,615,9,0,
degree,615,0,4,"9,28,59,71"
degree,615,1,0,
degree,615,2,0,
degree,615,3,0,
degree,615,4,0,
degree,615,5,0,
degree,615,6,0,
degree,615,7,0,
degree,615,8,0,
degree,615,9,0,
betweenness,615,0,4,"37,72,89,96"
betweenness,615,1,0,
betweenness,615,2,0,
betweenness,615,3,0,
betweenness,615,4,0,
betweenness,615,5,0,
betweenness,615,6,0,
betweenness,615,7,0,
betweenness,615,8,0,
betweenness,615,9,0,
random,616,0,4,"7,21,30,80"
random,616,1,2,"26,36"
random,616,2,0,
random,616,3,0,
random,616,4,0,
random,616,5,0,
random,616,6,0,
random,616,7,0,
random,616,8,0,
random,616,9,0,
degree,616,0,4,"51,54,71,97"
degree,616,1,2,"39,45"
degree,616,2,0,
degree,616,3,0,
degree,616,4,0,
degree,616,5,0,
degree,616,6,0,
degree,616,7,0,
degree,616,8,0,
degree,616,9,0,
betweenness,616,0,4,"37,68,76,82"
betweenness,616,1,2,"18,40"
betweenness,616,2,0,
betweenness,616,3,0,
betweenness,616,4,0,
betweenness,616,5,0,
betweenness,616,6,0,
betweenness,616,7,0,
betweenness,616,8,0,
betweenness,616,9,0,
random,617,0,4,"6,17,72,93"
random,617,1,3,"1,25,74"
random,617,2,6,"4,9,10,56,64,88"
random,617,3,2,"14,38"
random,617,4,0,
random,617,5,0,
random,617,6,0,
random,617,7,0,
random,617,8,0,
random,617,9,0,
degree,617,0,4,"45,68,76,87"
degree,617,1,2,"5,69"
degree,617,2,1,10
degree,617,3,3,"7,38,86"
degree,617,4,2,"13,66"
degree,617,5,1,80
degree,617,6,0,
degree,617,7,0,
degree,617,8,0,
degree,617,9,0,
betweenness,617,0,4,"61,62,74,78"
betweenness,617,1,0,
betweenness,617,2,0,
betweenness,617,3,0,
betweenness,617,4,0,
betweenness,617,5,0,
betweenness,617,6,0,
betweenness,617,7,0,
betweenness,617,8,0,
betweenness,617,9,0,
random,618,0,4,"20,54,56,61"
random,618,1,0,
random,618,2,0,
random,618,3,0,
random,618,4,0,
random,618,5,0,
random,618,6,0,
random,618,7,0,
random,618,8,0,
random,618,9,0,
degree,618,0,4,"13,16,24,64"
degree,618,1,2,"9,70"
degree,618,2,0,
degree,618,3,0,
degree,618,4,0,
degree,618,5,0,
degree,618,6,0,
degree,618,7,0,
degree,618,8,0,
degree,618,9,0,
betweenness,618,0,4,"11,61,68,99"
betweenness,618,1,0,
betweenness,618,2,0,
betweenness,618,3,0,
betweenness,618,4,0,
betweenness,618,5,0,
betweenness,618,6,0,
betweenness,618,7,0,
betweenness,618,8,0,
betweenness,618,9,0,
random,619,0,4,"9,81,82,91"
random,619,1,1,29
random,619,2,0,
random,619,3,0,
random,619,4,0,
random,619,5,0,
random,619,6,0,
random,619,7,0,
random,619,8,0,
random,619,9,0,
degree,619,0,4,"27,78,85,89"
degree,619,1,2,"45,57"
degree,619,2,1,23
degree,619,3,1,20
degree,619,4,1,28
degree,619,5,0,
degree,619,6,0,
degree,619,7,0,
degree,619,8,0,
degree,619,9,0,
betweenness,619,0,4,"19,33,50,61"
betweenness,619,1,1,32
betweenness,619,2,0,
betweenness,619,3,0,
betweenness,619,4,0,
betweenness,619,5,0,
betweenness,619,6,0,
betweenness,619,7,0,
betweenness,619,8,0,
betweenness,619,9,0,
random,620,0,4,"7,11,91,96"
random,620,1,3,"0,12,93"
random,620,2,0,
random,620,3,0,
random,620,4,0,
random,620,5,0,
random,620,6,0,
random,620,7,0,
random,620,8,0,
random,620,9,0,
degree,620,0,4,"46,64,88,95"
degree,620,1,0,
degree,620,2,0,
degree,620,3,0,
degree,620,4,0,
degree,620,5,0,
degree,620,6,0,
degree,620,7,0,
degree,620,8,0,
degree,620,9,0,
betweenness,620,0,4,"6,23,38,91"
betweenness,620,1,1,4
betweenness,620,2,3,"20,69,97"
betweenness,620,3,2,"14,18"
betweenness,620,4,0,
betweenness,620,5,0,
betweenness,620,6,0,
betweenness,620,7,0,
betweenness,620,8,0,
betweenness,620,9,0,
random,621,0,4,"42,68,82,90"
random,621,1,1,92
random,621,2,0,
random,621,3,0,
random,621,4,0,
random,621,5,0,
random,621,6,0,
random,621,7,0,
random,621,8,0,
random,621,9,0,
degree,621,0,4,"6,49,86,88"
degree,621,1,1,15
degree,621,2,1,1
degree,621,3,0,
degree,621,4,0,
degree,621,5,0,
degree,621,6,0,
degree,621,7,0,
degree,621,8,0,
degree,621,9,0,
betweenness,621,0,4,"21,37,54,83"
betweenness,621,1,0,
betweenness,621,2,0,
betweenness,621,3,0,
betweenness,621,4,0,
betweenness,621,5,0,
betweenness,621,6,0,
betweenness,621,7,0,
betweenness,621,8,0,
betweenness,621,9,0,
random,622,0,4,"5,10,41,43"
random,622,1,1,16
random,622,2,2,"9,38"
random,622,3,1,53
random,622,4,1,61
random,622,5,0,
random,622,6,0,
random,622,7,0,
random,622,8,0,
random,622,9,0,
degree,622,0,4,"14,28,69,91"
degree,622,1,4,"0,17,20,23"
degree,622,2,2,"2,46"
degree,622,3,1,81
degree,622,4,0,
degree,622,5,0,
degree,622,6,0,
degree,622,7,0,
degree,622,8,0,
degree,622,9,0,
betweenness,622,0,4,"11,34,35,60"
betweenness,622,1,1,75
betweenness,622,2,0,
betweenness,622,3,0,
betweenness,622,4,0,
betweenness,622,5,0,
betweenness,622,6,0,
betweenness,622,7,0,
betweenness,622,8,0,
betweenness,622,9,0,
random,623,0,4,"28,32,56,82"
random,623,1,0,
random,623,2,0,
random,623,3,0,
random,623,4,0,
random,623,5,0,
random,623,6,0,
random,623,7,0,
random,623,8,0,
random,623,9,0,
degree,623,0,4,"33,44,51,68"
degree,623,1,1,96
degree,623,2,1,19
degree,623,3,2,"4,58"
degree,623,4,0,
degree,623,5,0,
degree,623,6,0,
degree,623,7,0,
degree,623,8,0,
degree,623,9,0,
betweenness,623,0,4,"15,31,74,95"
betweenness,623,1,2,"5,41"
betweenness,623,2,1,66
betweenness,623,3,0,
betweenness,623,4,0,
betweenness,623,5,0,
betweenness,623,6,0,
betweenness,623,7,0,
betweenness,623,8,0,
betweenness,623,9,0,
random,624,0,4,"22,76,90,91"
random,624,1,1,33
random,624,2,0,
random,624,3,0,
random,624,4,0,
random,624,5,0,
random,624,6,0,
random,624,7,0,
random,624,8,0,
random,624,9,0,
degree,624,0,4,"11,36,42,52"
degree,624,1,1,3
degree,624,2,0,
degree,624,3,0,
degree,624,4,0,
degree,624,5,0,
degree,624,6,0,
degree,624,7,0,
degree,624,8,0,
degree,624,9,0,
betweenness,624,0,4,"11,83,88,93"
betweenness,624,1,4,"13,14,34,53"
betweenness,624,2,0,
betweenness,624,3,0,
betweenness,624,4,0,
betweenness,624,5,0,
betweenness,624,6,0,
betweenness,624,7,0,
betweenness,624,8,0,
betweenness,624,9,0,
random,625,0,4,"12,45,46,85"
random,625,1,2,"52,99"
random,625,2,0,
random,625,3,0,
random,625,4,0,
random,625,5,0,
random,625,6,0,
random,625,7,0,
random,625,8,0,
random,625,9,0,
degree,625,0,4,"7,13,31,90"
degree,625,1,3,"10,23,80"
degree,625,2,0,
degree,625,3,0,
degree,625,4,0,
degree,625,5,0,
degree,625,6,0,
degree,625,7,0,
degree,625,8,0,
degree,625,9,0,
betweenness,625,0,4,"18,21,36,77"
betweenness,625,1,2,"73,78"
betweenness,625,2,0,
betweenness,625,3,0,
betweenness,625,4,0,
betweenness,625,5,0,
betweenness,625,6,0,
betweenness,625,7,0,
betweenness,625,8,0,
betweenness,625,9,0,
random,626,0,4,"2,7,62,94"
random,626,1,4,"0,52,57,59"
random,626,2,2,"65,74"
random,626,3,0,
random,626,4,0,
random,626,5,0,
random,626,6,0,
random,626,7,0,
random,626,8,0,
random,626,9,0,
degree,626,0,4,"23,25,33,65"
degree,626,1,0,
degree,626,2,0,
degree,626,3,0,
degree,626,4,0,
degree,626,5,0,
degree,626,6,0,
degree,626,7,0,
degree,626,8,0,
degree,626,9,0,
betweenness,626,0,4,"33,81,90,91"
betweenness,626,1,1,32
betweenness,626,2,2,"17,60"
betweenness,626,3,1,44
betweenness,626,4,0,
betweenness,626,5,0,
betweenness,626,6,0,
betweenness,626,7,0,
betweenness,626,8,0,
betweenness,626,9,0,
random,627,0,4,"29,32,77,88"
random,627,1,2,"4,5"
random,627,2,2,"24,31"
random,627,3,0,
random,627,4,0,
random,627,5,0,
random,627,6,0,
random,627,7,0,
random,627,8,0,
random,627,9,0,
degree,627,0,4,"14,16,18,63"
degree,627,1,2,"43,53"
degree,627,2,1,78
degree,627,3,0,
degree,627,4,0,
degree,627,5,0,
degree,627,6,0,
degree,627,7,0,
degree,627,8,0,
degree,627,9,0,
betweenness,627,0,4,"18,54,76,79"
betweenness,627,1,0,
betweenness,627,2,0,
betweenness,627,3,0,
betweenness,627,4,0,
betweenness,627,5,0,
betweenness,627,6,0,
betweenness,627,7,0,
betweenness,627,8,0,
betweenness,627,9,0,
random,628,0,4,"33,46,68,92"
random,628,1,2,"2,66"
random,628,2,1,22
random,628,3,0,
random,628,4,0,
random,628,5,0,
random,628,6,0,
random,628,7,0,
random,628,8,0,
random,628,9,0,
degree,628,0,4,"19,35,44,94"
degree,628,1,1,6
degree,628,2,1,10
degree,628,3,1,26
degree,628,4,0,
degree,628,5,0,
degree,628,6,0,
degree,628,7,0,
degree,628,8,0,
degree,628,9,0,
betweenness,628,0,4,"43,55,87,99"
betweenness,628,1,0,
betweenness,628,2,0,
betweenness,628,3,0,
betweenness,628,4,0,
betweenness,628,5,0,
betweenness,628,6,0,
betweenness,628,7,0,
betweenness,628,8,0,
betweenness,628,9,0,
random,629,0,4,"14,53,56,73"
random,629,1,1,31
random,629,2,1,90
random,629,3,0,
random,629,4,0,
random,629,5,0,
random,629,6,0,
random,629,7,0,
random,629,8,0,
random,629,9,0,
degree,629,0,4,"12,55,93,94"
degree,629,1,0,
degree,629,2,0,
degree,629,3,0,
degree,629,4,0,
degree,629,5,0,
degree,629,6,0,
degree,629,7,0,
degree,629,8,0,
degree,629,9,0,
betweenness,629,0,4,"17,39,42,71"
betweenness,629,1,4,"5,25,44,84"
betweenness,629,2,1,12
betweenness,629,3,0,
betweenness,629,4,0,
betweenness,629,5,0,
betweenness,629,6,0,
betweenness,629,7,0,
betweenness,629,8,0,
betweenness,629,9,0,
random,630,0,4,"15,49,84,93"
random,630,1,1,7
random,630,2,0,
random,630,3,0,
random,630,4,0,
random,630,5,0,
random,630,6,0,
random,630,7,0,
random,630,8,0,
random,630,9,0,
degree,630,0,4,"14,22,81,95"
degree,630,1,0,
degree,630,2,0,
degree,630,3,0,
degree,630,4,0,
degree,630,5,0,
degree,630,6,0,
degree,630,7,0,
degree,630,8,0,
degree,630,9,0,
betweenness,630,0,4,"6,26,64,74"
betweenness,630,1,1,56
betweenness,630,2,0,
betweenness,630,3,0,
betweenness,630,4,0,
betweenness,630,5,0,
betweenness,630,6,0,
betweenness,630,7,0,
betweenness,630,8,0,
betweenness,630,9,0,
random,631,0,4,"3,12,55,56"
random,631,1,2,"18,74"
random,631,2,0,
random,631,3,0,
random,631,4,0,
random,631,5,0,
random,631,6,0,
random,631,7,0,
random,631,8,0,
random,631,9,0,
degree,631,0,4,"14,69,84,89"
degree,631,1,3,"16,27,81"
degree,631,2,0,
degree,631,3,0,
degree,631,4,0,
degree,631,5,0,
degree,631,6,0,
degree,631,7,0,
degree,631,8,0,
degree,631,9,0,
betweenness,631,0,4,"9,74,78,81"
betweenness,631,1,1,89
betweenness,631,2,0,
betweenness,631,3,0,
betweenness,631,4,0,
betweenness,631,5,0,
betweenness,631,6,0,
betweenness,631,7,0,
betweenness,631,8,0,
betweenness,631,9,0,
random,632,0,4,"6,14,23,99"
random,632,1,4,"0,11,25,75"
random,632,2,6,"7,29,35,51,73,89"
random,632,3,2,"15,45"
random,632,4,0,
random,632,5,0,
random,632,6,0,
random,632,7,0,
random,632,8,0,
random,632,9,0,
degree,632,0,4,"39,48,61,77"
degree,632,1,2,"49,63"
degree,632,2,0,
degree,632,3,0,
degree,632,4,0,
degree,632,5,0,
degree,632,6,0,
degree,632,7,0,
degree,632,8,0,
degree,632,9,0,
betweenness,632,0,4,"22,74,81,85"
betweenness,632,1,2,"4,38"
betweenness,632,2,0,
betweenness,632,3,0,
betweenness,632,4,0,
betweenness,632,5,0,
betweenness,632,6,0,
betweenness,632,7,0,
betweenness,632,8,0,
betweenness,632,9,0,
random,633,0,4,"24,61,65,66"
random,633,1,3,"13,32,74"
random,633,2,1,77
random,633,3,0,
random,633,4,0,
random,633,5,0,
random,633,6,0,
random,633,7,0,
random,633,8,0,
random,633,9,0,
degree,633,0,4,"6,17,38,83"
degree,633,1,1,41
degree,633,2,0,
degree,633,3,0,
degree,633,4,0,
degree,633,5,0,
degree,633,6,0,
degree,633,7,0,
degree,633,8,0,
degree,633,9,0,
betweenness,633,0,4,"31,37,64,73"
betweenness,633,1,0,
betweenness,633,2,0,
betweenness,633,3,0,
betweenness,633,4,0,
betweenness,633,5,0,
betweenness,633,6,0,
betweenness,633,7,0,
betweenness,633,8,0,
betweenness,633,9,0,
random,634,0,4,"5,34,58,98"
random,634,1,3,"3,25,81"
random,634,2,2,"6,78"
random,634,3,0,
random,634,4,0,
random,634,5,0,
random,634,6,0,
random,634,7,0,
random,634,8,0,
random,634,9,0,
degree,634,0,4,"4,18,41,59"
degree,634,1,2,"1,7"
degree,634,2,1,11
degree,634,3,1,44
degree,634,4,1,57
degree,634,5,0,
degree,634,6,0,
degree,634,7,0,
degree,634,8,0,
degree,634,9,0,
betweenness,634,0,4,"4,29,31,47"
betweenness,634,1,2,"73,86"
betweenness,634,2,1,28
betweenness,634,3,1,5
betweenness,634,4,2,"64,84"
betweenness,634,5,0,
betweenness,634,6,0,
betweenness,634,7,0,
betweenness,634,8,0,
betweenness,634,9,0,
random,635,0,4,"11,20,44,59"
random,635,1,2,"5,80"
random,635,2,1,46
random,635,3,0,
random,635,4,0,
random,635,5,0,
random,635,6,0,
random,635,7,0,
random,635,8,0,
random,635,9,0,
degree,635,0,4,"16,24,64,90"
degree,635,1,2,"6,54"
degree,635,2,0,
degree,635,3,0,
degree,635,4,0,
degree,635,5,0,
degree,635,6,0,
degree,635,7,0,
degree,635,8,0,
degree,635,9,0,
betweenness,635,0,4,"22,52,53,73"
betweenness,635,1,2,"24,42"
betweenness,635,2,1,64
betweenness,635,3,0,
betweenness,635,4,0,
betweenness,635,5,0,
betweenness,635,6,0,
betweenness,635,7,0,
betweenness,635,8,0,
betweenness,635,9,0,
random,636,0,4,"25,26,42,64"
random,636,1,1,31
random,636,2,1,84
random,636,3,0,
random,636,4,0,
random,636,5,0,
random,636,6,0,
random,636,7,0,
random,636,8,0,
random,636,9,0,
degree,636,0,4,"46,86,90,94"
degree,636,1,0,
degree,636,2,0,
degree,636,3,0,
degree,636,4,0,
degree,636,5,0,
degree,636,6,0,
degree,636,7,0,
degree,636,8,0,
degree,636,9,0,
betweenness,636,0,4,"5,35,36,45"
betweenness,636,1,2,"15,61"
betweenness,636,2,0,
betweenness,636,3,0,
betweenness,636,4,0,
betweenness,636,5,0,
betweenness,636,6,0,
betweenness,636,7,0,
betweenness,636,8,0,
betweenness,636,9,0,
random,637,0,4,"24,42,72,75"
random,637,1,1,14
random,637,2,2,"27,96"
random,637,3,0,
random,637,4,0,
random,637,5,0,
random,637,6,0,
random,637,7,0,
random,637,8,0,
random,637,9,0,
degree,637,0,4,"23,31,62,78"
degree,637,1,1,89
degree,637,2,0,
degree,637,3,0,
degree,637,4,0,
degree,637,5,0,
degree,637,6,0,
degree,637,7,0,
degree,637,8,0,
degree,637,9,0,
betweenness,637,0,4,"11,14,23,80"
betweenness,637,1,1,27
betweenness,637,2,0,
betweenness,637,3,0,
betweenness,637,4,0,
betweenness,637,5,0,
betweenness,637,6,0,
betweenness,637,7,0,
betweenness,637,8,0,
betweenness,637,9,0,
random,638,0,4,"4,17,30,57"
random,638,1,1,37
random,638,2,0,
random,638,3,0,
random,638,4,0,
random,638,5,0,
random,638,6,0,
random,638,7,0,
random,638,8,0,
random,638,9,0,
degree,638,0,4,"37,44,51,66"
degree,638,1,1,4
degree,638,2,1,17
degree,638,3,0,
degree,638,4,0,
degree,638,5,0,
degree,638,6,0,
degree,638,7,0,
degree,638,8,0,
degree,638,9,0,
betweenness,638,0,4,"19,65,90,94"
betweenness,638,1,0,
betweenness,638,2,0,
betweenness,638,3,0,
betweenness,638,4,0,
betweenness,638,5,0,
